trace_name,split,trace_p_arrival_sample,trace_s_arrival_sample,trace_sampling_rate_hz,trace_channel,trace_npts,station_code,station_latitude_deg,station_longitude_deg,source_magnitude,source_depth_km,source_distance_km,source_latitude_deg,source_longitude_deg,event_name,preprocess_method,preprocess_highpass_hz
KYT0050101260842,train,885,1460,100.0,ZNE,11900,KYT005,35.4759,135.3891,3.9,14.0,50.543,35.086,135.675,0101260842,raw-accel,1.0
KYT0100101260842,train,1431,1696,100.0,ZNE,11900,KYT010,35.2098,135.7738,3.9,14.0,16.442,35.086,135.675,0101260842,raw-accel,1.0
HKD1130304180040,train,1462,2407,100.0,ZNE,11900,HKD113,42.1287,143.3153,4.4,72.0,49.94,42.555,143.506,0304180040,raw-accel,1.0
HKD0890304180040,train,309,1464,100.0,ZNE,11900,HKD089,43.2436,143.5544,4.4,72.0,76.692,42.555,143.506,0304180040,raw-accel,1.0
HKD0970304180040,train,686,1463,100.0,ZNE,11900,HKD097,42.6181,143.4209,4.4,72.0,9.891,42.555,143.506,0304180040,raw-accel,1.0
HKD0850304180040,train,1387,2449,100.0,ZNE,11900,HKD085,42.9581,144.0697,4.4,72.0,64.261,42.555,143.506,0304180040,raw-accel,1.0
HKD0960304180040,train,1449,2284,100.0,ZNE,11900,HKD096,42.6975,143.1356,4.4,72.0,34.207,42.555,143.506,0304180040,raw-accel,1.0
MYG0119809151756,train,1473,2269,100.0,ZNE,11900,MYG011,38.2972,141.5043,4.0,13.0,64.704,38.27,140.764,9809151756,raw-accel,1.0
MYG0039809151756,train,539,1442,100.0,ZNE,11900,MYG003,38.7348,141.3106,4.0,13.0,70.259,38.27,140.764,9809151756,raw-accel,1.0
MYG0129809151756,train,1407,1750,100.0,ZNE,8900,MYG012,38.3233,141.0272,4.0,13.0,23.728,38.27,140.764,9809151756,raw-accel,1.0
MYG0029809151756,train,429,1472,100.0,ZNE,11900,MYG002,38.7262,141.5109,4.0,13.0,82.473,38.27,140.764,9809151756,raw-accel,1.0
YMT0109809151756,train,1409,1831,100.0,ZNE,11900,YMT010,38.2604,140.3488,4.0,13.0,36.275,38.27,140.764,9809151756,raw-accel,1.0
MYG0139809151756,train,1478,1732,100.0,ZNE,11900,MYG013,38.2663,140.9293,4.0,13.0,14.441,38.27,140.764,9809151756,raw-accel,1.0
MYG0149809151756,train,1215,1430,100.0,ZNE,11900,MYG014,38.3177,140.6357,4.0,13.0,12.393,38.27,140.764,9809151756,raw-accel,1.0
YMT0059809151756,train,649,1403,100.0,ZNE,11900,YMT005,38.607,140.1621,4.0,13.0,64.457,38.27,140.764,9809151756,raw-accel,1.0
IWT0130305280750,train,447,1392,100.0,ZNE,11900,IWT013,39.3367,141.5378,4.1,68.0,63.213,38.773,141.631,0305280750,raw-accel,1.0
FKS0280411081205,train,1393,1788,100.0,ZNE,11900,FKS028,37.3491,139.3144,4.3,3.0,25.04,37.381,139.034,0411081205,raw-accel,1.0
IBR0040104200145,train,398,1472,100.0,ZNE,11900,IBR004,36.5273,140.4094,4.0,63.0,76.491,36.046,139.8,0104200145,raw-accel,1.0
IBR0030104200145,train,297,1519,100.0,ZNE,11900,IBR003,36.5915,140.6453,4.0,63.0,97.057,36.046,139.8,0104200145,raw-accel,1.0
SIT0030104200145,train,1410,2026,100.0,ZNE,11900,SIT003,36.072,139.6968,4.0,63.0,9.72,36.046,139.8,0104200145,raw-accel,1.0
GNM0110104200145,train,569,1374,100.0,ZNE,11900,GNM011,36.2914,139.3609,4.0,63.0,47.953,36.046,139.8,0104200145,raw-accel,1.0
SIT0040104200145,train,1399,2326,100.0,ZNE,11900,SIT004,36.1179,139.1045,4.0,63.0,63.028,36.046,139.8,0104200145,raw-accel,1.0
SIT0090104200145,train,603,1321,100.0,ZNE,11900,SIT009,35.9032,139.4837,4.0,63.0,32.602,36.046,139.8,0104200145,raw-accel,1.0
TCG0080104200145,train,564,1428,100.0,ZNE,11900,TCG008,36.56,139.7675,4.0,63.0,57.245,36.046,139.8,0104200145,raw-accel,1.0
IBR0110104200145,train,1257,1994,100.0,ZNE,11900,IBR011,36.1251,140.0903,4.0,63.0,27.537,36.046,139.8,0104200145,raw-accel,1.0
IBR0180104200145,train,248,1281,100.0,ZNE,11900,IBR018,35.977,140.6322,4.0,63.0,75.266,36.046,139.8,0104200145,raw-accel,1.0
SIT0070104200145,train,679,1447,100.0,ZNE,11900,SIT007,36.054,139.3912,4.0,63.0,36.773,36.046,139.8,0104200145,raw-accel,1.0
GNM0030104200145,train,255,1431,100.0,ZNE,11900,GNM003,36.6578,139.0784,4.0,63.0,93.856,36.046,139.8,0104200145,raw-accel,1.0
TCG0100104200145,train,1428,2413,100.0,ZNE,11900,TCG010,36.6347,139.4376,4.0,63.0,73.087,36.046,139.8,0104200145,raw-accel,1.0
IBR0090104200145,train,1407,2057,100.0,ZNE,11900,IBR009,36.1848,139.7037,4.0,63.0,17.698,36.046,139.8,0104200145,raw-accel,1.0
CHB0040104200145,train,416,1377,100.0,ZNE,11900,CHB004,35.9007,140.4905,4.0,63.0,64.221,36.046,139.8,0104200145,raw-accel,1.0
SIT0060104200145,train,555,1482,100.0,ZNE,11900,SIT006,35.9954,139.0709,4.0,63.0,65.831,36.046,139.8,0104200145,raw-accel,1.0
IBR0100104200145,train,719,1455,100.0,ZNE,11900,IBR010,36.1843,139.9653,4.0,63.0,21.383,36.046,139.8,0104200145,raw-accel,1.0
TCG0090104200145,train,453,1464,100.0,ZNE,11900,TCG009,36.7258,139.7155,4.0,63.0,75.989,36.046,139.8,0104200145,raw-accel,1.0
IBR0170104200145,train,925,1793,100.0,ZNE,11900,IBR017,35.9537,140.3194,4.0,63.0,47.852,36.046,139.8,0104200145,raw-accel,1.0
IBR0080104200145,train,1408,2121,100.0,ZNE,11900,IBR008,36.3062,139.9828,4.0,63.0,33.271,36.046,139.8,0104200145,raw-accel,1.0
TCG0110104200145,train,1431,2208,100.0,ZNE,11900,TCG011,36.3867,139.6145,4.0,63.0,41.39,36.046,139.8,0104200145,raw-accel,1.0
IBR0050104200145,train,555,1416,100.0,ZNE,12000,IBR005,36.3851,140.2372,4.0,63.0,54.422,36.046,139.8,0104200145,raw-accel,1.0
GNM0010104200145,train,266,1445,100.0,ZNE,11900,GNM001,36.7722,139.2248,4.0,63.0,95.787,36.046,139.8,0104200145,raw-accel,1.0
SIT0050104200145,train,675,1473,100.0,ZNE,11900,SIT005,36.0562,139.2626,4.0,63.0,48.339,36.046,139.8,0104200145,raw-accel,1.0
SIT0020104200145,train,1445,2159,100.0,ZNE,11900,SIT002,36.1476,139.3884,4.0,63.0,38.679,36.046,139.8,0104200145,raw-accel,1.0
GNM0100104200145,train,1472,2171,100.0,ZNE,11900,GNM010,36.2343,139.5331,4.0,63.0,31.834,36.046,139.8,0104200145,raw-accel,1.0
TCG0030104200145,train,370,1438,100.0,ZNE,11900,TCG003,36.8144,139.7153,4.0,63.0,85.802,36.046,139.8,0104200145,raw-accel,1.0
IBR0010104200145,train,271,1452,100.0,ZNE,11900,IBR001,36.7761,140.3569,4.0,63.0,95.286,36.046,139.8,0104200145,raw-accel,1.0
TCG0070104200145,train,573,1469,100.0,ZNE,11900,TCG007,36.5692,139.8861,4.0,63.0,58.703,36.046,139.8,0104200145,raw-accel,1.0
IBR0140104200145,train,1406,2195,100.0,ZNE,11900,IBR014,36.0729,140.1947,4.0,63.0,35.616,36.046,139.8,0104200145,raw-accel,1.0
IBR0130104200145,train,1475,2464,100.0,ZNE,11900,IBR013,36.1587,140.4892,4.0,63.0,63.192,36.046,139.8,0104200145,raw-accel,1.0
IBR0150104200145,train,1482,2153,100.0,ZNE,11900,IBR015,36.0693,139.908,4.0,63.0,10.051,36.046,139.8,0104200145,raw-accel,1.0
TCG0140104200145,train,1361,2295,100.0,ZNE,11900,TCG014,36.545,140.1742,4.0,63.0,64.852,36.046,139.8,0104200145,raw-accel,1.0
TCG0130104200145,train,592,1411,100.0,ZNE,11900,TCG013,36.4368,140.0225,4.0,63.0,47.831,36.046,139.8,0104200145,raw-accel,1.0
GNM0090104200145,train,1477,2361,100.0,ZNE,11900,GNM009,36.4106,139.3251,4.0,63.0,58.823,36.046,139.8,0104200145,raw-accel,1.0
IBR0070104200145,train,409,1516,100.0,ZNE,11900,IBR007,36.3523,140.5955,4.0,63.0,79.112,36.046,139.8,0104200145,raw-accel,1.0
TCG0060104200145,train,277,1377,100.0,ZNE,11900,TCG006,36.7639,140.1297,4.0,63.0,85.129,36.046,139.8,0104200145,raw-accel,1.0
CHB0060104200145,train,344,1212,100.0,ZNE,11900,CHB006,35.7801,140.3067,4.0,63.0,54.389,36.046,139.8,0104200145,raw-accel,1.0
KMM0149806021041,train,545,1294,100.0,ZNE,11900,KMM014,32.3987,130.8244,3.8,10.0,61.31,31.97,130.415,9806021041,raw-accel,1.0
KGS0029806021041,train,1402,1706,100.0,ZNE,11900,KGS002,32.0909,130.3532,3.8,10.0,14.656,31.97,130.415,9806021041,raw-accel,1.0
KGS0069806021041,train,1430,1818,100.0,ZNE,11900,KGS006,31.906,130.7021,3.8,10.0,28.018,31.97,130.415,9806021041,raw-accel,1.0
KMM0159806021041,train,1015,1397,100.0,ZNE,11900,KMM015,32.2161,130.4046,3.8,10.0,27.39,31.97,130.415,9806021041,raw-accel,1.0
KMM0189806021041,train,824,1435,100.0,ZNE,12000,KMM018,32.3942,130.3885,3.8,10.0,47.248,31.97,130.415,9806021041,raw-accel,1.0
KMM0209806021041,train,766,1412,100.0,ZNE,11900,KMM020,32.3636,130.1807,3.8,10.0,49.023,31.97,130.415,9806021041,raw-accel,1.0
KGS0039806021041,train,1485,1791,100.0,ZNE,11900,KGS003,32.0559,130.5874,3.8,10.0,18.859,31.97,130.415,9806021041,raw-accel,1.0
KGS0049806021041,train,1438,1770,100.0,ZNE,11900,KGS004,32.0145,130.1927,3.8,10.0,21.546,31.97,130.415,9806021041,raw-accel,1.0
KMM0110211041336,train,1342,2492,100.0,ZNE,11900,KMM011,32.6167,130.8652,5.7,35.0,96.98,32.411,131.87,0211041336,raw-accel,1.0
MYZ0040211041336,train,1366,2071,100.0,ZNE,11900,MYZ004,32.3889,131.3339,5.7,35.0,50.406,32.411,131.87,0211041336,raw-accel,1.0
MYZ0030211041336,train,1392,1887,100.0,ZNE,11900,MYZ003,32.5659,131.6598,5.7,35.0,26.187,32.411,131.87,0211041336,raw-accel,1.0
OIT0030211041336,train,1162,2678,100.0,ZNE,11900,OIT003,33.5583,131.4489,5.7,35.0,133.521,32.411,131.87,0211041336,raw-accel,1.0
KMM0040211041336,train,1454,2565,100.0,ZNE,11900,KMM004,32.932,131.1214,5.7,35.0,90.943,32.411,131.87,0211041336,raw-accel,1.0
MYZ0200211041336,train,1416,2297,100.0,ZNE,11900,MYZ020,32.455,131.147,5.7,35.0,68.049,32.411,131.87,0211041336,raw-accel,1.0
MYZ0050211041336,train,1377,1863,100.0,ZNE,11900,MYZ005,32.4281,131.6003,5.7,35.0,25.394,32.411,131.87,0211041336,raw-accel,1.0
KOC0160211041336,train,712,2013,100.0,ZNE,11900,KOC016,32.7672,132.9711,5.7,35.0,110.532,32.411,131.87,0211041336,raw-accel,1.0
MYZ0190211041336,train,1351,1972,100.0,ZNE,11900,MYZ019,32.5006,131.4444,5.7,35.0,41.168,32.411,131.87,0211041336,raw-accel,1.0
OIT0170211041336,train,1330,2065,100.0,ZNE,11900,OIT017,32.8578,131.6587,5.7,35.0,53.492,32.411,131.87,0211041336,raw-accel,1.0
KMM0010211041336,train,1127,2396,100.0,ZNE,11900,KMM001,33.1208,131.0687,5.7,35.0,108.855,32.411,131.87,0211041336,raw-accel,1.0
MYZ0010211041336,train,1402,2257,100.0,ZNE,11900,MYZ001,32.705,131.3089,5.7,35.0,61.937,32.411,131.87,0211041336,raw-accel,1.0
KMM0080211041336,train,1352,2691,100.0,ZNE,11900,KMM008,32.6878,130.6582,5.7,35.0,117.71,32.411,131.87,0211041336,raw-accel,1.0
KMM0090211041336,train,1405,2486,100.0,ZNE,11900,KMM009,32.6856,130.9892,5.7,35.0,88.048,32.411,131.87,0211041336,raw-accel,1.0
OIT0150211041336,train,1413,2410,100.0,ZNE,11900,OIT015,32.9722,131.397,5.7,35.0,76.529,32.411,131.87,0211041336,raw-accel,1.0
NIG0160410231952,train,892,1394,100.0,ZNE,11900,NIG016,37.6421,138.7676,4.3,15.0,38.452,37.326,138.944,0410231952,raw-accel,1.0
FKS0300410231952,train,744,1415,100.0,ZNE,11900,FKS030,37.453,139.5133,4.3,15.0,52.256,37.326,138.944,0410231952,raw-accel,1.0
FKS0260410231952,train,742,1430,100.0,ZNE,11900,FKS026,37.266,139.5386,4.3,15.0,53.033,37.326,138.944,0410231952,raw-accel,1.0
FKS0280410231952,train,1419,1890,100.0,ZNE,11900,FKS028,37.3491,139.3144,4.3,15.0,32.856,37.326,138.944,0410231952,raw-accel,1.0
YMN0010201010933,train,1076,1496,100.0,ZNE,11900,YMN001,35.7895,138.9198,3.5,20.0,28.808,35.535,138.979,0201010933,raw-accel,1.0
TKY0010201010933,train,910,1355,100.0,ZNE,11900,TKY001,35.8029,139.0956,3.5,20.0,31.605,35.535,138.979,0201010933,raw-accel,1.0
KNG0140201010933,train,1000,1405,100.0,ZNE,11900,KNG014,35.3608,139.0826,3.5,20.0,21.53,35.535,138.979,0201010933,raw-accel,1.0
TKY0040201010933,train,1473,1967,100.0,ZNE,11900,TKY004,35.6282,139.4034,3.5,20.0,39.766,35.535,138.979,0201010933,raw-accel,1.0
KNG0120201010933,train,958,1394,100.0,ZNE,11900,KNG012,35.3794,139.2048,3.5,20.0,26.796,35.535,138.979,0201010933,raw-accel,1.0
IBR0190401231801,train,2844,4708,200.0,ZNE,32000,IBR019,36.8808,140.6544,5.3,66.0,59.56,37.261,141.127,0401231801,raw-accel,1.0
IBR0050401231801,train,1334,2830,100.0,ZNE,11900,IBR005,36.3851,140.2372,5.3,66.0,125.568,37.261,141.127,0401231801,raw-accel,1.0
MYG0100401231801,train,250,1743,100.0,ZNE,11900,MYG010,38.4282,141.2809,5.3,66.0,130.525,37.261,141.127,0401231801,raw-accel,1.0
MYG0010401231801,train,1009,3107,100.0,ZNE,11900,MYG001,38.9015,141.5684,5.3,66.0,186.513,37.261,141.127,0401231801,raw-accel,1.0
FKS0140401231801,train,1411,2502,100.0,ZNE,11900,FKS014,36.8683,140.43,5.3,66.0,75.727,37.261,141.127,0401231801,raw-accel,1.0
FKS0130401231801,train,1392,2317,100.0,ZNE,11900,FKS013,37.09,140.5563,5.3,66.0,54.035,37.261,141.127,0401231801,raw-accel,1.0
MYG0020401231801,train,1345,3214,100.0,ZNE,11900,MYG002,38.7262,141.5109,5.3,66.0,166.406,37.261,141.127,0401231801,raw-accel,1.0
FKS0190401231801,train,1465,2488,100.0,ZNE,11900,FKS019,37.603,140.4368,5.3,66.0,71.854,37.261,141.127,0401231801,raw-accel,1.0
MYG0050401231801,train,1216,3191,100.0,ZNE,11900,MYG005,38.7992,140.6507,5.3,66.0,176.103,37.261,141.127,0401231801,raw-accel,1.0
FKS0060401231801,train,1484,2333,100.0,ZNE,11900,FKS006,37.5031,140.7588,5.3,66.0,42.238,37.261,141.127,0401231801,raw-accel,1.0
MYG0130401231801,train,1413,2799,100.0,ZNE,11900,MYG013,38.2663,140.9293,5.3,66.0,113.159,37.261,141.127,0401231801,raw-accel,1.0
YMT0080401231801,train,1188,3049,100.0,ZNE,11900,YMT008,38.3856,139.9921,5.3,66.0,159.961,37.261,141.127,0401231801,raw-accel,1.0
FKS0010401231801,train,1458,2457,100.0,ZNE,11900,FKS001,37.7949,140.9196,5.3,66.0,62.138,37.261,141.127,0401231801,raw-accel,1.0
FKS0080401231801,train,1477,2366,100.0,ZNE,11900,FKS008,37.4363,140.5668,5.3,66.0,53.232,37.261,141.127,0401231801,raw-accel,1.0
IBR0040401231801,train,1315,2608,100.0,ZNE,11900,IBR004,36.5273,140.4094,5.3,66.0,103.605,37.261,141.127,0401231801,raw-accel,1.0
FKS0310401231801,train,1393,2182,100.0,ZNE,11900,FKS031,37.3364,140.8132,5.3,66.0,29.004,37.261,141.127,0401231801,raw-accel,1.0
FKS0180401231801,train,1464,2472,100.0,ZNE,11900,FKS018,37.3961,140.3622,5.3,66.0,69.291,37.261,141.127,0401231801,raw-accel,1.0
MYG0030401231801,train,1334,3227,100.0,ZNE,12000,MYG003,38.7348,141.3106,5.3,66.0,164.713,37.261,141.127,0401231801,raw-accel,1.0
YMT0110401231801,train,1265,2786,100.0,ZNE,11900,YMT011,38.1502,140.2674,5.3,66.0,124.512,37.261,141.127,0401231801,raw-accel,1.0
FKS0090401231801,train,1396,2247,100.0,ZNE,11900,FKS009,37.2778,140.6349,5.3,66.0,43.598,37.261,141.127,0401231801,raw-accel,1.0
MYG0120401231801,train,1369,2815,100.0,ZNE,12000,MYG012,38.3175,141.0193,5.3,66.0,117.891,37.261,141.127,0401231801,raw-accel,1.0
FKS0070401231801,train,1444,2192,100.0,ZNE,11900,FKS007,37.4061,140.9632,5.3,66.0,21.687,37.261,141.127,0401231801,raw-accel,1.0
MYG0160401231801,train,1415,2630,100.0,ZNE,11900,MYG016,38.0085,140.621,5.3,66.0,94.334,37.261,141.127,0401231801,raw-accel,1.0
MYG0110401231801,train,1380,2814,100.0,ZNE,11900,MYG011,38.2972,141.5043,5.3,66.0,119.93,37.261,141.127,0401231801,raw-accel,1.0
FKS0120401231801,train,1423,2298,100.0,ZNE,11900,FKS012,36.9069,140.7929,5.3,66.0,49.295,37.261,141.127,0401231801,raw-accel,1.0
FKS0150401231801,train,1379,2437,100.0,ZNE,11900,FKS015,37.0217,140.3775,5.3,66.0,71.585,37.261,141.127,0401231801,raw-accel,1.0
FKS0110401231801,train,1389,2139,100.0,ZNE,11900,FKS011,37.0911,140.9035,5.3,66.0,27.376,37.261,141.127,0401231801,raw-accel,1.0
FKS0040401231801,train,1434,2367,100.0,ZNE,11900,FKS004,37.6799,140.7346,5.3,66.0,58.058,37.261,141.127,0401231801,raw-accel,1.0
FKS0200401231801,train,1328,2579,100.0,ZNE,11900,FKS020,37.5474,140.1078,5.3,66.0,95.519,37.261,141.127,0401231801,raw-accel,1.0
FKS0020401231801,train,1465,2572,100.0,ZNE,11900,FKS002,37.8449,140.6013,5.3,66.0,79.791,37.261,141.127,0401231801,raw-accel,1.0
FKS0100401231801,train,1456,2120,100.0,ZNE,11900,FKS010,37.2342,141.0016,5.3,66.0,11.496,37.261,141.127,0401231801,raw-accel,1.0
FKS0170401231801,train,1444,2454,100.0,ZNE,11900,FKS017,37.2842,140.3689,5.3,66.0,67.149,37.261,141.127,0401231801,raw-accel,1.0
GIF0199912082335,train,726,1412,100.0,ZNE,11900,GIF019,35.4495,137.4039,3.4,49.0,38.045,35.175,137.654,9912082335,raw-accel,1.0
AIC0079912082335,train,866,1472,100.0,ZNE,11900,AIC007,35.1394,137.3353,3.4,49.0,29.251,35.175,137.654,9912082335,raw-accel,1.0
NGN0259912082335,train,797,1385,100.0,ZNE,11900,NGN025,35.2807,137.8567,3.4,49.0,21.849,35.175,137.654,9912082335,raw-accel,1.0
AIC0139912082335,train,744,1382,100.0,ZNE,11900,AIC013,34.9335,137.5761,3.4,49.0,27.782,35.175,137.654,9912082335,raw-accel,1.0
AIC0069912082335,train,856,1418,100.0,ZNE,11900,AIC006,35.2159,137.5086,3.4,49.0,13.977,35.175,137.654,9912082335,raw-accel,1.0
AIC0109912082335,train,834,1475,100.0,ZNE,11900,AIC010,34.976,137.4236,3.4,49.0,30.492,35.175,137.654,9912082335,raw-accel,1.0
KMM0159703261739,train,2115,2521,100.0,ZNE,4000,KMM015,32.2161,130.4046,4.7,8.0,28.238,31.97,130.331,9703261739,raw-accel,1.0
MYZ0099703261739,train,1308,1829,100.0,ZNE,5900,MYZ009,32.0461,130.811,4.7,8.0,46.057,31.97,130.331,9703261739,raw-accel,1.0
KMM0189703261739,train,1522,2127,100.0,ZNE,3000,KMM018,32.3942,130.3885,4.7,8.0,47.492,31.97,130.331,9703261739,raw-accel,1.0
KMM0099703261739,train,1368,2551,100.0,ZNE,5900,KMM009,32.6856,130.9892,4.7,8.0,100.806,31.97,130.331,9703261739,raw-accel,1.0
MYZ0209703261739,train,1363,2478,100.0,ZNE,5900,MYZ020,32.455,131.147,4.7,8.0,93.844,31.97,130.331,9703261739,raw-accel,1.0
KGS0119703261739,train,1455,1995,100.0,ZNE,4000,KGS011,31.5896,130.349,4.7,8.0,42.345,31.97,130.331,9703261739,raw-accel,1.0
KGS0049703261739,train,1461,1752,100.0,ZNE,4000,KGS004,32.0145,130.1927,4.7,8.0,13.954,31.97,130.331,9703261739,raw-accel,1.0
KGS0039703261739,train,1469,1824,100.0,ZNE,4000,KGS003,32.0559,130.5874,4.7,8.0,26.001,31.97,130.331,9703261739,raw-accel,1.0
KMM0139703261739,train,797,1399,100.0,ZNE,5900,KMM013,32.365,130.5099,4.7,8.0,47.053,31.97,130.331,9703261739,raw-accel,1.0
KMM0149703261739,train,1494,2316,100.0,ZNE,4000,KMM014,32.3987,130.8244,4.7,8.0,66.565,31.97,130.331,9703261739,raw-accel,1.0
KGS0029703261739,train,1595,1885,100.0,ZNE,4000,KGS002,32.0909,130.3532,4.7,8.0,13.609,31.97,130.331,9703261739,raw-accel,1.0
KMM0229703261739,train,1430,1966,100.0,ZNE,4000,KMM022,32.1945,130.0265,4.7,8.0,38.039,31.97,130.331,9703261739,raw-accel,1.0
KGS0059703261739,train,1569,1852,100.0,ZNE,3000,KGS005,31.9006,130.4513,4.7,8.0,13.731,31.97,130.331,9703261739,raw-accel,1.0
KGS0139703261739,train,459,1335,100.0,ZNE,5900,KGS013,31.5973,130.9938,4.7,8.0,75.136,31.97,130.331,9703261739,raw-accel,1.0
KGS0069703261739,train,1406,1853,100.0,ZNE,4500,KGS006,31.906,130.7021,4.7,8.0,35.744,31.97,130.331,9703261739,raw-accel,1.0
KGS0019703261739,train,1368,1797,100.0,ZNE,5900,KGS001,32.1947,130.1763,4.7,8.0,28.934,31.97,130.331,9703261739,raw-accel,1.0
KGS0379703261739,train,533,1394,100.0,ZNE,5900,KGS037,31.639,129.7078,4.7,8.0,69.466,31.97,130.331,9703261739,raw-accel,1.0
KMM0209703261739,train,1410,2011,100.0,ZNE,5900,KMM020,32.3636,130.1807,4.7,8.0,46.009,31.97,130.331,9703261739,raw-accel,1.0
KGS0079703261739,train,1789,2090,100.0,ZNE,4000,KGS007,31.8143,130.3032,4.7,8.0,17.516,31.97,130.331,9703261739,raw-accel,1.0
KGS0129703261739,train,808,1378,100.0,ZNE,5900,KGS012,31.6057,130.574,4.7,8.0,46.579,31.97,130.331,9703261739,raw-accel,1.0
KMM0119703261739,train,1456,2493,100.0,ZNE,4000,KMM011,32.6167,130.8652,4.7,8.0,87.73,31.97,130.331,9703261739,raw-accel,1.0
KGS0369703261739,train,1272,1888,100.0,ZNE,5900,KGS036,31.836,129.8678,4.7,8.0,46.207,31.97,130.331,9703261739,raw-accel,1.0
KMM0169703261739,train,1469,2018,100.0,ZNE,4000,KMM016,32.2175,130.7257,4.7,8.0,46.272,31.97,130.331,9703261739,raw-accel,1.0
MYG0070305270741,dev,1400,2246,100.0,ZNE,11900,MYG007,38.5876,141.2506,4.4,66.0,48.546,38.88,141.666,0305270741,raw-accel,1.0
IWT0140305270741,dev,311,1420,100.0,ZNE,12000,IWT014,39.4844,141.147,4.4,66.0,80.755,38.88,141.666,0305270741,raw-accel,1.0
IWT0130305270741,dev,623,1488,100.0,ZNE,11900,IWT013,39.3367,141.5378,4.4,66.0,51.988,38.88,141.666,0305270741,raw-accel,1.0
MYG0010305270741,dev,784,1464,100.0,ZNE,11900,MYG001,38.9015,141.5684,4.4,66.0,8.781,38.88,141.666,0305270741,raw-accel,1.0
MYG0080305270741,dev,611,1408,100.0,ZNE,11900,MYG008,38.5769,141.4514,4.4,66.0,38.513,38.88,141.666,0305270741,raw-accel,1.0
MYG0060305270741,dev,316,1322,100.0,ZNE,11900,MYG006,38.5801,140.9654,4.4,66.0,69.34,38.88,141.666,0305270741,raw-accel,1.0
IWT0170305270741,dev,368,1497,100.0,ZNE,11900,IWT017,39.6336,141.4376,4.4,66.0,86.097,38.88,141.666,0305270741,raw-accel,1.0
IWT0160305270741,dev,391,1485,100.0,ZNE,12000,IWT016,39.5997,141.6789,4.4,66.0,80.057,38.88,141.666,0305270741,raw-accel,1.0
IWT0110305270741,dev,549,1430,100.0,ZNE,11900,IWT011,39.1454,141.152,4.4,66.0,53.335,38.88,141.666,0305270741,raw-accel,1.0
MYG0030305270741,dev,1399,2176,100.0,ZNE,11900,MYG003,38.7348,141.3106,4.4,66.0,34.781,38.88,141.666,0305270741,raw-accel,1.0
YMT0140409210611,dev,1116,1471,100.0,ZNE,11900,YMT014,37.9207,139.8697,3.7,2.0,25.16,37.798,139.629,0409210611,raw-accel,1.0
FKS0300409210611,dev,937,1449,100.0,ZNE,11900,FKS030,37.453,139.5133,3.7,2.0,39.704,37.798,139.629,0409210611,raw-accel,1.0
FKS0220409210611,dev,1447,1753,100.0,ZNE,11900,FKS022,37.6002,139.6467,3.7,2.0,22.056,37.798,139.629,0409210611,raw-accel,1.0
FKS0210409210611,dev,1045,1378,100.0,ZNE,11900,FKS021,37.6535,139.8633,3.7,2.0,26.138,37.798,139.629,0409210611,raw-accel,1.0
IWT0130506121912,train,296,1532,100.0,ZNE,6000,IWT013,39.3367,141.5378,3.9,65.0,95.423,40.1,142.047,0506121912,raw-accel,1.0
IWT0020506121912,train,651,1417,100.0,ZNE,11900,IWT002,40.1819,141.7641,3.9,65.0,25.722,40.1,142.047,0506121912,raw-accel,1.0
IWT0050506121912,train,628,1508,100.0,ZNE,6000,IWT005,39.6472,141.9464,3.9,65.0,51.09,40.1,142.047,0506121912,raw-accel,1.0
IWT0010506121912,train,1279,2134,100.0,ZNE,11900,IWT001,40.4099,141.7191,3.9,65.0,44.304,40.1,142.047,0506121912,raw-accel,1.0
IWT0060506121912,train,372,1360,100.0,ZNE,11900,IWT006,39.4806,141.9652,3.9,65.0,69.247,40.1,142.047,0506121912,raw-accel,1.0
IWT0170506121912,train,450,1500,100.0,ZNE,11900,IWT017,39.6336,141.4376,3.9,65.0,73.469,40.1,142.047,0506121912,raw-accel,1.0
IWT0160506121912,train,542,1546,100.0,ZNE,6000,IWT016,39.5997,141.6789,3.9,65.0,63.91,40.1,142.047,0506121912,raw-accel,1.0
IWT0030506121912,train,715,1453,100.0,ZNE,11900,IWT003,40.0083,141.8861,3.9,65.0,17.079,40.1,142.047,0506121912,raw-accel,1.0
IWT0200506121912,train,434,1450,100.0,ZNE,11900,IWT020,39.7841,141.3295,3.9,65.0,70.557,40.1,142.047,0506121912,raw-accel,1.0
IWT0190506121912,train,1421,2194,100.0,ZNE,11900,IWT019,39.8491,141.8034,3.9,65.0,34.784,40.1,142.047,0506121912,raw-accel,1.0
OKY0030102230858,train,1403,1847,100.0,ZNE,11900,OKY003,35.1737,134.3386,3.7,10.0,34.608,35.461,134.485,0102230858,raw-accel,1.0
HYG0070102230858,train,975,1402,100.0,ZNE,11900,HYG007,35.1637,134.5459,3.7,10.0,33.526,35.461,134.485,0102230858,raw-accel,1.0
TTR0030102230858,train,1295,1673,100.0,ZNE,12000,TTR003,35.3432,134.2075,3.7,10.0,28.366,35.461,134.485,0102230858,raw-accel,1.0
TTR0040102230858,train,873,1340,100.0,ZNE,11900,TTR004,35.4631,134.0684,3.7,10.0,37.742,35.461,134.485,0102230858,raw-accel,1.0
OKY0010102230858,train,554,1464,100.0,ZNE,11900,OKY001,35.1945,133.7314,3.7,10.0,74.533,35.461,134.485,0102230858,raw-accel,1.0
